location_x,location_y,PCI,RSRP,RSRQ,SNR
751.0,155.0,41,-61.4,-5.9,30.0
751.0,155.0,41,-60.8,-6.0,29.8
751.0,155.0,41,-62.2,-6.1,30.0
751.0,155.0,41,-62.4,-6.1,30.0
751.0,155.0,41,-61.2,-5.9,29.7
751.0,155.0,41,-62.4,-6.0,30.0
751.0,155.0,41,-60.1,-6.1,30.0
751.0,155.0,41,-61.5,-6.1,29.7
751.0,155.0,41,-61.5,-6.4,29.7
751.0,155.0,41,-62.2,-6.5,29.8
751.0,155.0,41,-61.3,-6.1,29.8
751.0,155.0,41,-58.4,-5.6,29.7
751.0,155.0,41,-60.3,-6.0,29.7
751.0,155.0,41,-59.8,-6.1,29.7
751.0,155.0,41,-60.9,-5.9,29.9
751.0,155.0,41,-61.0,-6.2,30.0
751.0,155.0,41,-59.5,-6.0,29.7
751.0,155.0,41,-59.8,-6.1,30.0
751.0,155.0,41,-59.4,-6.0,29.8
751.0,155.0,41,-59.4,-6.1,29.7
751.0,155.0,41,-59.8,-6.2,29.9
751.0,155.0,41,-59.8,-6.0,29.8
751.0,155.0,41,-60.1,-6.1,29.9
751.0,155.0,41,-59.7,-6.0,29.9
751.0,155.0,41,-59.9,-6.1,29.9
751.0,155.0,41,-59.9,-6.1,29.8
751.0,155.0,41,-59.8,-6.1,29.9
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.1,29.8
751.0,155.0,41,-59.8,-6.1,29.9
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,29.8
751.0,155.0,41,-59.9,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.1,30.0
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.1,30.0
751.0,155.0,41,-59.8,-6.0,29.9
751.0,155.0,41,-59.7,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,29.9
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.0,29.9
751.0,155.0,41,-59.8,-6.0,29.9
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.8,-6.1,30.0
751.0,155.0,41,-59.9,-6.1,29.9
751.0,155.0,41,-59.8,-6.0,29.9
751.0,155.0,41,-59.6,-6.0,30.0
751.0,155.0,41,-59.9,-6.1,30.0
751.0,155.0,41,-59.5,-6.0,29.9
751.0,155.0,41,-59.9,-6.0,30.0
751.0,155.0,41,-60.5,-6.0,30.0
751.0,155.0,41,-60.4,-6.9,29.8
751.0,155.0,41,-60.3,-5.9,29.8
751.0,155.0,41,-60.1,-6.0,29.7
751.0,155.0,41,-59.9,-6.0,29.9
751.0,155.0,41,-60.1,-6.0,29.8
751.0,155.0,41,-60.1,-6.1,29.9
751.0,155.0,41,-60.1,-6.0,29.8
751.0,155.0,41,-59.9,-6.0,30.0
751.0,155.0,41,-60.1,-6.1,30.0
751.0,155.0,41,-60.1,-6.1,29.9
751.0,155.0,41,-60.0,-6.1,30.0
751.0,155.0,41,-59.9,-6.1,29.9
751.0,155.0,41,-60.0,-6.0,30.0
751.0,155.0,41,-60.1,-6.0,30.0
751.0,155.0,41,-60.1,-6.0,29.7
751.0,155.0,41,-60.4,-6.9,29.8
751.0,155.0,41,-59.7,-6.0,29.6
751.0,155.0,41,-60.0,-6.1,29.9
751.0,155.0,41,-59.9,-6.5,29.7
751.0,155.0,41,-59.8,-6.0,30.0
751.0,155.0,41,-59.6,-6.0,30.0
751.0,155.0,41,-59.9,-6.2,29.9
751.0,155.0,41,-60.0,-6.2,29.9
751.0,155.0,41,-59.9,-6.0,30.0
751.0,155.0,41,-60.0,-6.0,29.9
751.0,155.0,41,-60.0,-6.0,29.3
751.0,155.0,41,-60.0,-6.0,29.3
751.0,155.0,41,-60.0,-6.0,29.8
751.0,155.0,41,-60.1,-6.0,30.0
751.0,155.0,41,-60.1,-6.0,30.0
751.0,155.0,41,-60.3,-6.1,29.9
751.0,155.0,41,-60.2,-6.0,29.9
751.0,155.0,41,-60.1,-6.0,30.0
751.0,155.0,41,-60.3,-6.0,29.8
751.0,155.0,41,-60.2,-5.9,29.6
751.0,155.0,41,-60.3,-6.1,29.9
751.0,155.0,41,-60.3,-6.0,29.5
751.0,155.0,41,-60.2,-6.0,29.5
751.0,155.0,41,-60.1,-6.0,29.6
751.0,155.0,41,-60.2,-6.0,29.6
751.0,155.0,41,-60.2,-6.2,29.5
751.0,155.0,41,-60.1,-6.1,29.7
751.0,155.0,41,-60.1,-6.0,30.0
751.0,155.0,41,-60.2,-6.1,30.0
751.0,155.0,41,-60.3,-6.1,29.4
751.0,155.0,41,-60.2,-6.0,30.0
751.0,155.0,41,-60.4,-6.1,29.8
751.0,155.0,41,-60.4,-6.0,30.0
751.0,155.0,41,-60.1,-5.9,29.9
751.0,155.0,41,-60.4,-5.6,29.7
751.0,155.0,41,-60.6,-6.1,29.9
751.0,155.0,41,-60.8,-6.1,29.8
751.0,155.0,41,-59.6,-5.4,29.8
751.0,155.0,41,-60.6,-5.9,29.9
751.0,155.0,41,-59.8,-5.5,30.0
751.0,155.0,41,-60.9,-6.0,29.9
751.0,155.0,41,-58.7,-5.9,29.7
751.0,155.0,41,-60.5,-6.1,29.9
751.0,155.0,41,-61.7,-6.1,29.9
751.0,155.0,41,-61.3,-6.1,29.8
751.0,155.0,41,-61.3,-6.6,29.9
751.0,155.0,41,-61.6,-6.2,29.9
751.0,155.0,41,-61.3,-6.3,29.9
751.0,155.0,41,-61.2,-6.3,30.0
751.0,155.0,41,-58.9,-5.9,29.9
751.0,155.0,41,-61.6,-6.6,30.0
751.0,155.0,41,-59.4,-5.9,30.0
751.0,155.0,41,-60.8,-6.1,29.7
751.0,155.0,41,-60.0,-5.9,30.0
751.0,155.0,41,-60.5,-6.0,29.8
751.0,155.0,41,-60.6,-6.1,29.9
751.0,155.0,41,-60.9,-6.1,30.0
751.0,155.0,41,-61.8,-6.0,29.9
751.0,155.0,41,-60.6,-5.9,30.0
751.0,155.0,41,-59.6,-5.8,29.9
751.0,155.0,41,-61.4,-6.1,30.0
751.0,155.0,41,-61.3,-6.0,30.0
751.0,155.0,41,-60.9,-6.1,30.0
751.0,155.0,41,-61.0,-6.0,30.0
576.0,257.0,39,-94.2,-6.5,25.6
576.0,257.0,39,-94.3,-6.3,24.2
576.0,257.0,39,-94.2,-6.4,25.4
576.0,257.0,39,-94.4,-6.3,25.3
576.0,257.0,39,-94.1,-6.3,24.5
576.0,257.0,39,-94.9,-6.3,25.0
576.0,257.0,39,-93.9,-6.3,25.7
576.0,257.0,39,-92.3,-6.3,24.5
576.0,257.0,39,-89.4,-6.1,24.2
576.0,257.0,39,-90.2,-6.3,23.0
576.0,257.0,39,-89.4,-6.1,24.7
576.0,257.0,39,-90.1,-6.5,24.5
576.0,257.0,39,-93.7,-6.1,22.3
576.0,257.0,39,-90.3,-6.4,22.1
576.0,257.0,39,-91.9,-6.3,23.3
576.0,257.0,39,-91.3,-6.1,20.7
576.0,257.0,39,-91.8,-6.0,22.4
576.0,257.0,39,-91.9,-6.3,21.5
576.0,257.0,39,-91.7,-6.3,22.1
576.0,257.0,39,-92.0,-6.4,21.7
576.0,257.0,39,-91.8,-6.2,21.6
576.0,257.0,39,-91.4,-6.1,21.8
576.0,257.0,39,-91.6,-6.4,21.6
576.0,257.0,39,-91.4,-6.3,21.9
576.0,257.0,39,-90.8,-6.2,22.3
576.0,257.0,39,-91.0,-6.3,22.2
576.0,257.0,39,-91.1,-6.3,22.6
576.0,257.0,39,-91.1,-6.3,22.5
576.0,257.0,39,-91.2,-6.3,22.2
576.0,257.0,39,-91.4,-6.3,23.0
576.0,257.0,39,-91.4,-6.2,23.6
576.0,257.0,39,-91.5,-6.3,23.5
576.0,257.0,39,-91.4,-6.3,23.4
576.0,257.0,39,-91.1,-6.3,23.5
576.0,257.0,39,-91.0,-6.3,23.6
576.0,257.0,39,-91.3,-6.2,23.4
576.0,257.0,39,-91.3,-6.2,23.5
576.0,257.0,39,-91.3,-6.3,23.5
576.0,257.0,39,-91.3,-6.3,23.5
576.0,257.0,39,-91.3,-6.2,23.1
576.0,257.0,39,-90.9,-6.2,25.4
576.0,257.0,39,-90.6,-6.1,23.5
576.0,257.0,39,-91.3,-6.1,24.0
576.0,257.0,39,-93.7,-6.4,21.3
576.0,257.0,39,-89.0,-6.3,26.4
576.0,257.0,39,-90.6,-6.1,22.5
576.0,257.0,39,-90.9,-6.4,23.8
576.0,257.0,39,-89.9,-6.4,27.1
576.0,257.0,39,-89.8,-6.3,23.3
576.0,257.0,39,-89.8,-6.3,23.6
576.0,257.0,39,-89.7,-6.3,24.5
576.0,257.0,39,-89.5,-6.3,23.5
576.0,257.0,39,-89.4,-6.3,24.9
576.0,257.0,39,-89.6,-6.3,23.8
576.0,257.0,39,-89.3,-6.3,24.7
576.0,257.0,39,-89.4,-6.3,25.5
576.0,257.0,39,-89.4,-6.3,23.5
576.0,257.0,39,-89.8,-6.3,24.7
576.0,257.0,39,-89.8,-6.4,26.3
576.0,257.0,39,-89.6,-6.3,25.7
576.0,257.0,39,-89.6,-6.3,25.9
576.0,257.0,39,-89.3,-6.2,26.0
576.0,257.0,39,-89.6,-6.3,26.4
576.0,257.0,39,-89.8,-6.4,26.3
576.0,257.0,39,-89.8,-6.3,23.6
576.0,257.0,39,-89.9,-6.3,23.3
576.0,257.0,39,-89.9,-6.3,24.6
576.0,257.0,39,-89.9,-6.3,23.4
576.0,257.0,39,-90.0,-6.3,23.6
576.0,257.0,39,-90.1,-6.3,23.3
576.0,257.0,39,-90.1,-6.3,23.2
576.0,257.0,39,-90.8,-6.3,24.4
576.0,257.0,39,-91.0,-6.3,23.0
576.0,257.0,39,-91.8,-6.3,24.8
576.0,257.0,39,-91.1,-6.3,24.0
576.0,257.0,39,-91.9,-6.3,26.9
576.0,257.0,39,-90.8,-6.1,23.1
576.0,257.0,39,-89.8,-6.3,23.9
576.0,257.0,39,-90.9,-6.3,24.6
576.0,257.0,39,-92.2,-6.4,22.8
576.0,257.0,39,-92.8,-6.1,22.4
576.0,257.0,39,-89.6,-6.1,22.5
576.0,257.0,39,-90.6,-6.3,25.2
576.0,257.0,39,-93.1,-6.4,24.4
576.0,257.0,39,-92.2,-6.4,23.6
576.0,257.0,39,-92.6,-6.5,20.7
