location_x,location_y,PCI,RSRP,RSRQ,SNR
751.0,117.0,41,-84.6,-5.8,28.0
751.0,117.0,41,-82.6,-6.2,28.2
751.0,117.0,41,-82.9,-6.1,28.8
751.0,117.0,41,-85.3,-6.0,28.4
751.0,117.0,41,-84.1,-6.1,28.1
751.0,117.0,41,-82.2,-5.9,28.5
751.0,117.0,41,-83.1,-6.1,28.0
751.0,117.0,41,-83.8,-5.9,28.2
751.0,117.0,41,-84.0,-6.1,30.0
751.0,117.0,41,-81.3,-6.1,29.2
751.0,117.0,41,-80.8,-6.0,28.7
751.0,117.0,41,-80.8,-6.1,28.7
751.0,117.0,41,-79.2,-6.1,29.0
751.0,117.0,41,-79.3,-6.2,28.5
751.0,117.0,41,-82.6,-5.9,28.2
751.0,117.0,41,-85.6,-6.0,28.3
751.0,117.0,41,-85.3,-6.2,28.0
751.0,117.0,41,-85.6,-6.1,27.9
751.0,117.0,41,-83.5,-5.9,26.6
751.0,117.0,41,-84.0,-5.8,27.1
751.0,117.0,41,-81.3,-6.0,29.7
751.0,117.0,41,-81.8,-6.1,28.7
751.0,117.0,41,-82.3,-6.1,29.4
751.0,117.0,41,-84.1,-6.1,28.8
751.0,117.0,41,-83.4,-6.1,28.6
751.0,117.0,41,-83.1,-6.1,28.0
751.0,117.0,41,-83.3,-6.1,29.1
751.0,117.0,41,-83.7,-6.1,27.6
751.0,117.0,41,-83.9,-6.1,28.9
751.0,117.0,41,-83.8,-6.1,27.1
751.0,117.0,41,-83.8,-6.1,28.9
751.0,117.0,41,-84.1,-6.1,27.8
751.0,117.0,41,-84.1,-6.1,26.9
751.0,117.0,41,-83.7,-6.1,28.8
751.0,117.0,41,-83.4,-6.1,28.3
751.0,117.0,41,-83.6,-6.1,30.0
751.0,117.0,41,-83.6,-6.1,30.0
751.0,117.0,41,-83.7,-6.1,27.5
751.0,117.0,41,-83.4,-6.1,29.4
751.0,117.0,41,-83.9,-6.1,29.1
751.0,117.0,41,-84.1,-6.1,27.9
751.0,117.0,41,-84.1,-6.1,28.4
751.0,117.0,41,-84.1,-6.1,27.4
751.0,117.0,41,-83.8,-6.1,29.3
751.0,117.0,41,-83.9,-6.3,24.8
751.0,117.0,41,-83.7,-6.1,27.3
751.0,117.0,41,-83.9,-6.1,27.8
751.0,117.0,41,-84.1,-6.1,28.0
751.0,117.0,41,-84.1,-6.1,28.4
751.0,117.0,41,-84.1,-6.1,28.4
751.0,117.0,41,-84.0,-6.1,29.2
751.0,117.0,41,-83.8,-6.1,28.3
751.0,117.0,41,-83.6,-6.1,28.7
751.0,117.0,41,-83.4,-6.1,28.6
751.0,117.0,41,-84.1,-5.9,28.4
751.0,117.0,41,-84.2,-6.0,28.6
751.0,117.0,41,-83.4,-6.0,28.3
751.0,117.0,41,-82.5,-6.0,28.3
751.0,117.0,41,-82.3,-6.1,28.7
751.0,117.0,41,-82.8,-6.1,28.5
751.0,117.0,41,-83.8,-6.1,28.6
751.0,117.0,41,-82.5,-6.1,28.6
751.0,117.0,41,-82.4,-6.1,28.8
751.0,117.0,41,-81.3,-6.1,28.7
751.0,117.0,41,-84.1,-6.1,28.3
751.0,117.0,41,-80.8,-6.1,28.8
751.0,117.0,41,-83.9,-6.1,28.3
751.0,117.0,41,-82.9,-5.9,28.4
751.0,117.0,41,-82.1,-6.1,28.6
751.0,117.0,41,-83.5,-6.1,29.4
751.0,117.0,41,-82.8,-6.1,28.8
751.0,117.0,41,-82.6,-5.9,28.8
751.0,117.0,41,-82.4,-6.3,28.7
751.0,117.0,41,-82.8,-7.7,28.9
751.0,117.0,41,-81.6,-6.1,28.6
751.0,117.0,41,-80.7,-5.9,28.7
751.0,117.0,41,-80.3,-5.9,29.0
751.0,117.0,41,-80.5,-6.2,29.2
751.0,117.0,41,-81.2,-6.0,28.7
751.0,117.0,41,-82.3,-6.1,28.9
751.0,117.0,41,-81.9,-6.1,29.2
751.0,117.0,41,-81.6,-6.1,27.7
751.0,117.0,41,-81.5,-6.1,28.6
751.0,117.0,41,-83.2,-6.1,28.7
751.0,117.0,41,-81.7,-5.6,28.9
751.0,117.0,41,-82.6,-5.8,29.0
751.0,117.0,41,-83.4,-6.1,27.3
751.0,117.0,41,-81.9,-6.1,27.8
751.0,117.0,41,-82.3,-6.3,28.6
751.0,117.0,41,-82.5,-5.9,28.6
751.0,117.0,41,-82.1,-5.9,28.5
751.0,117.0,41,-81.6,-6.0,28.4
751.0,117.0,41,-80.9,-6.1,28.1
751.0,117.0,41,-80.4,-6.0,28.9
751.0,117.0,41,-80.9,-6.0,28.8
751.0,117.0,41,-81.4,-6.1,28.6
751.0,117.0,41,-80.8,-6.2,28.2
751.0,117.0,41,-81.6,-4.6,28.6
751.0,117.0,41,-82.9,-6.1,28.6
751.0,117.0,41,-82.1,-6.1,28.0
751.0,117.0,41,-82.1,-6.3,28.6
751.0,117.0,41,-81.9,-5.9,28.0
751.0,117.0,41,-80.1,-5.9,28.3
