location_x,location_y,PCI,RSRP,RSRQ,SNR
751.0,284.0,41,-86.6,-6.7,21.6
751.0,284.0,41,-86.3,-6.6,21.6
751.0,284.0,41,-86.3,-6.4,19.0
751.0,284.0,41,-87.4,-6.6,21.2
751.0,284.0,41,-92.6,-7.1,18.2
751.0,284.0,41,-88.5,-6.5,14.1
751.0,284.0,41,-90.8,-6.8,17.8
751.0,284.0,41,-90.0,-6.7,15.4
751.0,284.0,41,-89.1,-6.4,18.2
751.0,284.0,41,-86.8,-6.2,18.3
751.0,284.0,41,-87.9,-6.7,18.1
751.0,284.0,41,-86.0,-9.6,16.2
751.0,284.0,41,-84.6,-6.6,16.5
751.0,284.0,41,-87.8,-7.2,17.3
751.0,284.0,41,-83.6,-5.9,17.6
751.0,284.0,41,-86.6,-6.6,18.6
751.0,284.0,41,-87.3,-6.7,19.7
751.0,284.0,41,-86.6,-6.3,21.3
751.0,284.0,41,-87.1,-7.1,20.2
751.0,284.0,41,-86.9,-6.4,20.3
751.0,284.0,41,-87.2,-6.5,20.9
751.0,284.0,41,-87.3,-6.6,21.0
751.0,284.0,41,-87.3,-6.2,20.6
751.0,284.0,41,-87.3,-6.6,20.1
751.0,284.0,41,-87.1,-7.6,20.2
751.0,284.0,41,-87.4,-6.2,20.6
751.0,284.0,41,-87.3,-6.3,20.7
751.0,284.0,41,-87.4,-6.2,20.6
751.0,284.0,41,-87.4,-6.3,20.5
751.0,284.0,41,-87.5,-6.3,20.4
751.0,284.0,41,-87.5,-6.4,20.6
751.0,284.0,41,-87.4,-6.3,20.8
751.0,284.0,41,-87.5,-6.3,21.3
751.0,284.0,41,-87.3,-6.5,20.6
751.0,284.0,41,-87.4,-6.7,18.9
751.0,284.0,41,-87.2,-6.8,19.1
751.0,284.0,41,-87.5,-6.3,19.0
751.0,284.0,41,-87.8,-6.9,18.7
751.0,284.0,41,-87.9,-6.6,20.0
751.0,284.0,41,-86.7,-11.1,19.1
751.0,284.0,41,-87.6,-6.7,19.1
751.0,284.0,41,-87.6,-6.9,19.4
751.0,284.0,41,-87.7,-6.2,19.7
751.0,284.0,41,-87.9,-6.7,19.7
751.0,284.0,41,-87.8,-6.8,19.9
751.0,284.0,41,-87.9,-6.4,19.8
751.0,284.0,41,-87.7,-6.2,19.8
751.0,284.0,41,-87.4,-6.8,19.9
751.0,284.0,41,-87.1,-6.6,19.4
751.0,284.0,41,-86.9,-6.1,19.5
751.0,284.0,41,-89.5,-6.6,18.7
751.0,284.0,41,-87.2,-6.3,18.6
751.0,284.0,41,-87.8,-6.3,17.5
751.0,284.0,41,-88.9,-6.3,16.7
751.0,284.0,41,-88.2,-7.1,16.7
751.0,284.0,41,-88.8,-6.3,16.3
751.0,284.0,41,-89.8,-7.3,15.4
751.0,284.0,41,-87.2,-6.8,17.6
751.0,284.0,41,-91.2,-7.3,14.4
751.0,284.0,41,-93.8,-7.6,16.4
751.0,284.0,41,-88.4,-7.1,11.7
751.0,284.0,41,-84.7,-5.4,17.3
751.0,284.0,41,-83.1,-6.6,24.2
751.0,284.0,41,-82.6,-6.5,23.1
696.0,173.0,41,-86.4,-6.2,20.4
696.0,173.0,41,-86.6,-6.3,20.2
696.0,173.0,41,-86.0,-6.6,19.9
696.0,173.0,41,-81.7,-6.4,21.8
696.0,173.0,41,-84.9,-6.2,21.6
696.0,173.0,41,-86.8,-6.4,19.7
696.0,173.0,41,-86.1,-6.8,19.7
696.0,173.0,41,-83.6,-6.5,19.5
696.0,173.0,41,-84.1,-6.8,19.3
696.0,173.0,41,-84.6,-6.4,21.5
696.0,173.0,41,-84.2,-6.8,18.8
696.0,173.0,41,-83.1,-6.3,20.5
696.0,173.0,41,-82.9,-7.9,19.9
696.0,173.0,41,-81.1,-6.0,19.3
696.0,173.0,41,-82.9,-6.6,19.0
696.0,173.0,41,-82.3,-6.4,19.2
696.0,173.0,41,-84.6,-6.7,19.2
696.0,173.0,41,-83.4,-6.4,18.6
696.0,173.0,41,-83.6,-6.3,20.0
696.0,173.0,41,-82.4,-6.2,23.0
696.0,173.0,41,-82.4,-6.1,24.3
696.0,173.0,41,-82.5,-6.3,23.6
696.0,173.0,41,-83.7,-6.4,20.5
696.0,173.0,41,-83.3,-6.2,19.4
696.0,173.0,41,-83.1,-6.4,19.0
696.0,173.0,41,-83.4,-6.3,19.2
696.0,173.0,41,-83.4,-6.4,18.8
696.0,173.0,41,-84.1,-6.4,19.6
696.0,173.0,41,-83.4,-6.4,18.8
696.0,173.0,41,-84.2,-6.3,19.2
696.0,173.0,41,-81.9,-6.1,20.7
696.0,173.0,41,-82.9,-6.2,20.2
696.0,173.0,41,-80.8,-6.2,18.5
696.0,173.0,41,-83.4,-6.3,19.6
696.0,173.0,41,-84.1,-6.1,20.7
696.0,173.0,41,-83.4,-6.3,20.6
696.0,173.0,41,-82.8,-6.3,20.8
696.0,173.0,41,-82.5,-6.2,20.9
696.0,173.0,41,-83.6,-6.2,20.2
696.0,173.0,41,-83.8,-6.3,20.1
696.0,173.0,41,-81.9,-6.3,20.1
696.0,173.0,41,-82.7,-6.2,20.8
696.0,173.0,41,-82.8,-5.9,21.6
696.0,173.0,41,-83.4,-6.4,20.3
696.0,173.0,41,-82.6,-6.4,20.0
696.0,173.0,41,-83.8,-6.6,19.4
696.0,173.0,41,-81.7,-6.1,20.2
696.0,173.0,41,-83.6,-6.4,19.6
696.0,173.0,41,-83.6,-6.4,18.7
696.0,173.0,41,-83.9,-6.3,20.1
696.0,173.0,41,-83.9,-6.0,18.9
696.0,173.0,41,-83.4,-6.3,19.5
696.0,173.0,41,-83.7,-6.3,19.6
696.0,173.0,41,-83.9,-6.9,19.2
696.0,173.0,41,-83.6,-6.5,19.2
696.0,173.0,41,-83.6,-6.4,19.9
696.0,173.0,41,-83.9,-6.4,19.4
696.0,173.0,41,-83.3,-6.0,19.7
696.0,173.0,41,-83.9,-6.5,19.5
696.0,173.0,41,-82.6,-6.2,20.1
696.0,173.0,41,-83.5,-6.6,20.0
696.0,173.0,41,-83.9,-6.4,19.6
696.0,173.0,41,-84.0,-6.4,18.8
696.0,173.0,41,-83.6,-6.2,20.2
696.0,173.0,41,-84.0,-6.5,19.7
696.0,173.0,41,-83.1,-6.4,18.6
696.0,173.0,41,-83.4,-6.1,18.6
696.0,173.0,41,-83.4,-6.1,18.7
696.0,173.0,41,-83.7,-6.3,18.5
696.0,173.0,41,-83.3,-6.5,18.8
696.0,173.0,41,-83.8,-7.1,18.7
696.0,173.0,41,-83.9,-6.2,18.8
696.0,173.0,41,-83.8,-6.4,18.7
696.0,173.0,41,-83.3,-6.5,19.2
696.0,173.0,41,-83.3,-6.3,18.9
696.0,173.0,41,-83.4,-6.3,18.7
696.0,173.0,41,-83.8,-7.1,18.7
696.0,173.0,41,-83.3,-6.4,18.9
696.0,173.0,41,-83.2,-6.3,19.2
696.0,173.0,41,-83.4,-6.3,18.9
696.0,173.0,41,-83.5,-6.3,18.8
696.0,173.0,41,-83.9,-6.3,19.1
696.0,173.0,41,-83.7,-6.2,19.1
696.0,173.0,41,-83.7,-6.3,18.8
696.0,173.0,41,-83.8,-6.4,18.8
696.0,173.0,41,-83.9,-6.2,18.8
696.0,173.0,41,-83.7,-6.4,18.8
696.0,173.0,41,-82.7,-6.4,19.0
696.0,173.0,41,-82.2,-6.4,19.6
696.0,173.0,41,-81.9,-7.6,19.5
696.0,173.0,41,-83.3,-6.3,20.0
696.0,173.0,41,-82.7,-6.4,19.0
696.0,173.0,41,-83.2,-6.1,18.7
696.0,173.0,41,-83.2,-6.2,19.5
696.0,173.0,41,-83.6,-6.4,19.1
696.0,173.0,41,-83.1,-6.3,19.2
696.0,173.0,41,-83.3,-6.0,19.2
696.0,173.0,41,-83.4,-6.3,19.2
696.0,173.0,41,-83.4,-6.1,19.2
696.0,173.0,41,-83.6,-6.3,19.0
696.0,173.0,41,-82.7,-6.3,20.0
696.0,173.0,41,-83.8,-5.8,20.1
696.0,173.0,41,-82.3,-6.3,19.1
696.0,173.0,41,-84.4,-6.3,19.4
696.0,173.0,41,-84.1,-6.4,19.3
696.0,173.0,41,-83.9,-6.4,19.1
696.0,173.0,41,-84.2,-6.2,18.6
696.0,173.0,41,-84.2,-6.3,18.9
696.0,173.0,41,-83.8,-6.4,19.1
696.0,173.0,41,-83.9,-6.2,19.0
696.0,173.0,41,-84.3,-6.4,18.7
696.0,173.0,41,-84.1,-6.3,18.6
696.0,173.0,41,-84.1,-6.4,18.9
696.0,173.0,41,-84.3,-6.5,18.7
696.0,173.0,41,-84.3,-6.2,18.9
696.0,173.0,41,-84.2,-6.3,18.6
696.0,173.0,41,-84.3,-6.4,18.5
696.0,173.0,41,-83.9,-6.2,18.6
696.0,173.0,41,-84.4,-6.4,19.1
696.0,173.0,41,-84.3,-6.2,18.9
696.0,173.0,41,-83.9,-6.3,19.4
696.0,173.0,41,-84.1,-6.3,18.8
696.0,173.0,41,-83.8,-6.4,18.7
696.0,173.0,41,-83.9,-6.3,18.7
696.0,173.0,41,-83.6,-6.3,18.7
696.0,173.0,41,-83.9,-6.3,19.0
696.0,173.0,41,-83.7,-6.4,18.8
696.0,173.0,41,-83.8,-6.3,18.8
696.0,173.0,41,-83.9,-6.4,18.8
696.0,173.0,41,-83.9,-6.3,18.6
696.0,173.0,41,-84.1,-7.2,18.6
696.0,173.0,41,-84.2,-6.3,19.4
696.0,173.0,41,-84.1,-6.3,19.2
696.0,173.0,41,-84.1,-6.3,19.3
696.0,173.0,41,-84.1,-6.3,19.5
696.0,173.0,41,-84.0,-7.6,19.6
696.0,173.0,41,-83.7,-6.4,19.8
696.0,173.0,41,-84.1,-6.3,19.5
696.0,173.0,41,-84.0,-6.3,19.4
696.0,173.0,41,-84.3,-6.4,19.3
696.0,173.0,41,-84.0,-7.3,19.5
696.0,173.0,41,-84.0,-6.4,19.5
696.0,173.0,41,-84.2,-6.2,19.2
696.0,173.0,41,-84.5,-6.3,18.8
696.0,173.0,41,-83.9,-6.1,18.8
696.0,173.0,41,-83.5,-6.4,18.9
696.0,173.0,41,-83.8,-6.3,19.0
696.0,173.0,41,-83.6,-6.3,19.3
696.0,173.0,41,-83.1,-6.4,19.3
696.0,173.0,41,-83.3,-6.7,19.2
696.0,173.0,41,-82.8,-6.3,19.0
696.0,173.0,41,-83.1,-6.3,19.1
696.0,173.0,41,-83.1,-6.3,19.2
696.0,173.0,41,-83.7,-6.4,19.0
696.0,173.0,41,-84.4,-5.9,18.6
696.0,173.0,41,-83.9,-6.6,18.7
696.0,173.0,41,-83.5,-6.3,19.1
696.0,173.0,41,-83.7,-6.7,18.6
696.0,173.0,41,-83.8,-6.2,18.2
696.0,173.0,41,-84.3,-6.5,18.0
696.0,173.0,41,-84.1,-6.1,18.7
696.0,173.0,41,-82.3,-6.3,19.0
696.0,173.0,41,-82.8,-6.3,18.9
696.0,173.0,41,-83.0,-6.3,20.2
696.0,173.0,41,-83.4,-6.3,20.0
696.0,173.0,41,-83.1,-6.2,19.5
696.0,173.0,41,-83.5,-6.5,19.5
696.0,173.0,41,-83.3,-6.4,19.2
696.0,173.0,41,-83.3,-6.5,19.5
696.0,173.0,41,-83.7,-6.3,19.1
696.0,173.0,41,-83.4,-6.1,19.1
696.0,173.0,41,-84.0,-7.1,19.0
696.0,173.0,41,-83.8,-6.4,18.6
696.0,173.0,41,-82.9,-6.3,19.1
696.0,173.0,41,-83.3,-6.5,19.0
696.0,173.0,41,-83.0,-6.2,19.1
696.0,173.0,41,-83.3,-6.2,19.0
696.0,173.0,41,-83.7,-6.3,18.8
696.0,173.0,41,-83.5,-6.3,18.7
696.0,173.0,41,-83.3,-6.3,18.8
696.0,173.0,41,-83.9,-6.4,18.5
696.0,173.0,41,-83.2,-6.3,18.6
696.0,173.0,41,-82.9,-6.2,18.9
696.0,173.0,41,-83.1,-6.4,19.4
696.0,173.0,41,-83.4,-6.4,19.1
696.0,173.0,41,-83.6,-6.4,18.8
696.0,173.0,41,-83.8,-6.3,18.7
696.0,173.0,41,-83.2,-6.4,18.8
696.0,173.0,41,-83.5,-6.3,19.0
696.0,173.0,41,-83.9,-6.3,18.6
696.0,173.0,41,-83.8,-6.3,18.8
696.0,173.0,41,-83.6,-6.4,18.5
696.0,173.0,41,-83.5,-6.3,18.9
696.0,173.0,41,-83.3,-6.5,18.9
696.0,173.0,41,-83.4,-6.4,19.0
696.0,173.0,41,-83.7,-6.3,18.6
696.0,173.0,41,-84.2,-6.4,18.2
696.0,173.0,41,-83.8,-6.4,18.3
696.0,173.0,41,-84.1,-6.3,18.4
696.0,173.0,41,-84.3,-6.4,18.1
696.0,173.0,41,-83.6,-6.5,18.6
696.0,173.0,41,-83.5,-6.4,18.9
696.0,173.0,41,-83.6,-7.3,18.8
696.0,173.0,41,-83.6,-6.5,18.9
696.0,173.0,41,-84.0,-6.5,18.7
696.0,173.0,41,-84.1,-6.3,18.2
696.0,173.0,41,-83.8,-6.1,18.5
696.0,173.0,41,-84.2,-6.5,18.6
696.0,173.0,41,-84.0,-7.1,18.4
696.0,173.0,41,-83.5,-6.3,18.8
696.0,173.0,41,-83.6,-6.4,18.7
696.0,173.0,41,-83.8,-6.4,18.7
696.0,173.0,41,-83.9,-6.5,18.7
696.0,173.0,41,-84.4,-6.6,18.3
696.0,173.0,41,-84.8,-6.4,18.0
696.0,173.0,41,-84.6,-6.5,18.1
696.0,173.0,41,-84.5,-6.5,18.3
696.0,173.0,41,-84.5,-6.3,18.5
696.0,173.0,41,-84.3,-6.3,18.6
696.0,173.0,41,-84.1,-6.4,18.8
696.0,173.0,41,-83.9,-6.4,18.6
696.0,173.0,41,-83.5,-6.3,19.3
696.0,173.0,41,-83.8,-6.3,19.5
696.0,173.0,41,-83.6,-6.6,20.3
696.0,173.0,41,-83.8,-6.3,20.5
696.0,173.0,41,-83.3,-6.5,19.5
696.0,173.0,41,-83.1,-6.4,19.6
696.0,173.0,41,-83.3,-6.5,19.6
696.0,173.0,41,-83.0,-6.4,19.3
696.0,173.0,41,-83.1,-6.3,19.4
696.0,173.0,41,-82.9,-6.3,19.3
696.0,173.0,41,-83.1,-6.4,19.1
696.0,173.0,41,-82.8,-6.2,18.5
696.0,173.0,41,-83.7,-6.6,18.8
696.0,173.0,41,-83.4,-6.4,19.7
696.0,173.0,41,-83.2,-6.3,19.9
696.0,173.0,41,-83.1,-6.3,19.6
696.0,173.0,41,-83.1,-6.3,20.2
696.0,173.0,41,-82.8,-6.2,20.2
696.0,173.0,41,-83.0,-6.4,20.4
696.0,173.0,41,-83.3,-6.3,20.1
696.0,173.0,41,-83.4,-6.3,19.7
696.0,173.0,41,-83.6,-6.3,19.8
696.0,173.0,41,-83.0,-6.4,19.8
696.0,173.0,41,-83.7,-6.3,18.8
696.0,173.0,41,-83.6,-7.2,18.7
696.0,173.0,41,-83.4,-6.4,19.1
696.0,173.0,41,-83.6,-6.5,18.9
696.0,173.0,41,-83.1,-6.6,18.9
696.0,173.0,41,-83.3,-6.4,19.0
696.0,173.0,41,-83.1,-6.3,18.6
696.0,173.0,41,-83.4,-6.6,18.7
696.0,173.0,41,-82.8,-6.6,19.2
696.0,173.0,41,-83.4,-6.3,19.1
696.0,173.0,41,-83.9,-6.3,18.3
696.0,173.0,41,-83.9,-6.3,18.2
696.0,173.0,41,-83.7,-6.3,18.2
696.0,173.0,41,-83.5,-6.6,18.3
696.0,173.0,41,-83.3,-6.4,18.4
696.0,173.0,41,-83.6,-6.4,18.6
696.0,173.0,41,-83.3,-6.4,18.3
696.0,173.0,41,-81.3,-6.1,19.3
696.0,173.0,41,-83.1,-6.3,19.3
696.0,173.0,41,-82.8,-6.6,19.2
696.0,173.0,41,-82.7,-6.3,18.6
696.0,173.0,41,-82.3,-6.4,21.6
696.0,173.0,41,-82.3,-6.3,21.1
696.0,173.0,41,-80.7,-6.2,19.9
696.0,173.0,41,-81.8,-6.3,19.4
696.0,173.0,41,-82.0,-5.9,24.7
696.0,173.0,41,-82.1,-5.7,22.9
403.0,123.0,38,-98.6,-6.1,25.5
403.0,123.0,38,-98.6,-6.2,26.2
403.0,123.0,38,-103.1,-6.3,22.3
403.0,123.0,38,-103.4,-6.3,20.8
403.0,123.0,38,-97.4,-6.1,25.3
403.0,123.0,38,-100.6,-6.2,22.3
403.0,123.0,38,-101.8,-6.1,23.8
403.0,123.0,38,-101.0,-6.2,24.1
403.0,123.0,38,-100.6,-6.1,24.5
403.0,123.0,38,-98.6,-5.8,24.4
403.0,123.0,38,-100.0,-5.9,22.9
403.0,123.0,38,-99.1,-6.2,24.0
403.0,123.0,38,-97.4,-6.1,25.5
403.0,123.0,38,-98.7,-6.1,24.0
403.0,123.0,38,-97.3,-6.3,26.1
403.0,123.0,38,-99.4,-6.1,23.9
403.0,123.0,38,-99.3,-6.1,23.9
403.0,123.0,38,-100.4,-6.2,23.2
403.0,123.0,38,-99.4,-6.2,24.1
403.0,123.0,38,-97.8,-6.1,25.2
403.0,123.0,38,-98.0,-6.1,24.6
403.0,123.0,38,-98.1,-6.2,24.0
403.0,123.0,38,-99.1,-6.1,23.6
403.0,123.0,38,-98.9,-6.1,24.1
403.0,123.0,38,-100.8,-6.1,23.1
403.0,123.0,38,-100.3,-6.1,24.2
403.0,123.0,38,-101.6,-6.2,23.4
403.0,123.0,38,-101.3,-6.2,24.0
403.0,123.0,38,-100.2,-6.2,23.5
403.0,123.0,38,-99.6,-6.1,24.1
403.0,123.0,38,-99.4,-6.1,23.9
403.0,123.0,38,-99.0,-6.1,24.2
403.0,123.0,38,-99.8,-6.1,24.5
403.0,123.0,38,-101.4,-6.1,25.0
403.0,123.0,38,-100.6,-6.2,25.5
403.0,123.0,38,-100.0,-6.2,25.1
403.0,123.0,38,-101.7,-6.1,23.9
403.0,123.0,38,-100.6,-6.1,23.8
403.0,123.0,38,-100.9,-6.2,23.6
403.0,123.0,38,-100.8,-6.1,24.1
403.0,123.0,38,-101.1,-6.1,23.6
403.0,123.0,38,-101.3,-6.1,23.6
403.0,123.0,38,-100.9,-6.1,23.8
403.0,123.0,38,-100.4,-6.2,24.6
403.0,123.0,38,-101.1,-6.3,23.6
403.0,123.0,38,-101.4,-6.1,23.0
403.0,123.0,38,-101.8,-6.1,23.2
403.0,123.0,38,-102.0,-6.2,23.7
403.0,123.0,38,-102.1,-6.1,24.1
403.0,123.0,38,-101.3,-6.1,24.3
403.0,123.0,38,-101.6,-6.3,22.8
403.0,123.0,38,-101.1,-6.1,23.3
403.0,123.0,38,-100.6,-6.3,23.0
403.0,123.0,38,-103.0,-6.4,21.6
403.0,123.0,38,-102.0,-6.0,22.0
403.0,123.0,38,-101.5,-6.2,21.2
403.0,123.0,38,-103.1,-6.1,23.1
403.0,123.0,38,-100.3,-6.1,24.0
403.0,123.0,38,-102.4,-6.1,23.1
403.0,123.0,38,-101.3,-6.1,24.1
